loop,network,location,traffic,FlowID,SrcAddress,DestAddress,Start,Count
1,private,loc2,Full,8,7.0.0.9,7.0.0.10,0.23,1
1,private,loc2,Full,8,7.0.0.9,7.0.0.10,2.702,1
1,private,loc2,Full,8,7.0.0.9,7.0.0.10,4.702,1
1,private,loc2,Full,8,7.0.0.9,7.0.0.10,5.7,1
1,private,loc2,Full,8,7.0.0.9,7.0.0.10,5.819,3
1,private,loc2,Full,8,7.0.0.9,7.0.0.10,5.821,4
1,private,loc2,Full,8,7.0.0.9,7.0.0.10,5.823,4
1,private,loc2,Full,8,7.0.0.9,7.0.0.10,5.824,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.008,1656
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.009,1617
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.01,2095
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.011,3249
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.012,4578
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.013,7362
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.014,14884
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.015,26186
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.016,7037
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.017,3720
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.018,2777
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.019,2039
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.02,1656
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.021,2131
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.022,6112
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.023,1822
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.024,1238
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.025,1139
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.026,1059
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.027,977
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.028,1261
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.029,2947
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.03,1471
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.031,1090
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.032,1114
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.033,1109
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.034,1182
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.035,1497
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.036,6203
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.037,1200
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.038,643
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.039,643
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.04,192
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.041,95
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.042,223
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.044,95
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.045,62
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.046,62
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.047,49
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.048,61
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.049,44
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.05,75
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.052,26
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.053,33
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.054,30
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.055,18
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.056,39
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.057,32
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.058,79
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.06,36
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.061,34
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.062,36
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.063,31
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.064,50
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.065,49
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.066,61
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.067,47
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.068,39
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.069,40
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.07,67
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.072,47
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.073,36
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.074,41
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.075,40
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.076,47
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.077,48
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.078,48
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.079,26
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.08,33
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.081,58
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.082,60
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.083,40
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.084,51
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.085,107
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.086,51
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.088,48
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.089,64
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.09,63
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.091,69
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.092,66
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.093,54
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.094,53
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.095,72
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.096,48
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.097,35
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.098,66
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.099,53
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.1,49
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.101,63
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.102,37
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.104,37
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.105,51
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.106,63
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.107,46
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.108,64
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.109,98
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.11,85
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.111,75
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.112,106
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.113,94
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.114,132
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.115,211
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.116,112
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.117,172
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.118,51
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.12,40
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.121,42
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.122,67
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.123,34
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.124,12
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.125,19
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.126,8
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.127,18
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.128,9
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.129,15
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.13,17
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.131,8
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.132,13
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.133,7
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.134,24
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.135,8
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.136,16
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.137,9
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.138,9
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.139,7
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.14,11
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.141,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.142,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.147,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.148,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.149,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.15,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.151,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.152,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.155,3
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.156,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.157,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.162,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.163,4
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.164,7
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.165,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.166,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.167,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.169,8
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.171,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.172,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.173,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.176,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.179,3
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.181,6
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.182,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.183,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.184,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.185,8
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.188,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.189,5
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.19,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.191,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.194,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.199,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.2,3
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.202,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.203,4
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.204,3
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.205,3
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.206,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.209,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.211,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.212,4
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.213,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.216,6
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.217,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.218,4
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.219,3
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.224,7
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.226,2
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,0.228,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,2.87,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,4.87,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,5.843,1
1,private,loc2,Full,9,7.0.0.9,7.0.0.8,5.851,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.007,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.008,1881
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.009,2449
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.01,4041
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.011,7172
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.012,7369
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.013,8587
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.014,12495
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.015,17382
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.016,2666
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.017,1955
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.018,1865
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.019,1757
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.02,2027
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.021,2070
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.022,2855
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.023,1524
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.024,1478
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.025,1603
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.026,1894
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.027,2408
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.028,3002
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.029,4570
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.03,2377
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.031,1979
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.032,2218
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.033,1993
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.034,2161
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.035,2611
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.036,3059
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.037,1352
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.038,1064
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.039,851
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.04,707
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.041,718
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.042,2612
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.044,641
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.045,533
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.046,485
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.047,456
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.048,400
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.049,509
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.05,1976
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.052,266
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.053,140
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.054,127
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.055,71
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.056,65
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.057,100
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.058,54
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.06,27
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.061,21
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.062,17
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.063,16
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.064,14
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.065,7
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.066,5
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.067,4
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.068,10
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.069,9
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.07,17
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.072,9
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.073,6
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.074,5
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.075,7
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.076,4
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.077,3
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.078,7
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.079,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.08,3
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.081,13
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.082,5
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.083,5
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.084,8
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.085,10
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.086,5
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.088,4
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.089,6
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.09,8
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.091,3
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.092,8
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.093,5
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.094,9
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.095,4
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.096,14
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.097,6
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.098,14
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.099,20
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.1,6
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.101,27
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.102,12
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.104,11
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.105,11
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.106,16
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.107,18
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.108,16
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.109,7
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.11,15
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.111,16
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.112,19
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.113,18
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.114,23
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.115,46
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.116,30
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.117,58
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.118,32
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.12,21
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.121,23
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.122,31
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.123,15
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.124,19
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.125,12
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.126,18
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.127,28
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.128,18
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.129,54
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.13,31
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.131,21
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.132,8
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.133,12
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.134,25
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.135,14
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.136,31
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.137,8
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.138,10
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.139,4
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.14,15
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.141,9
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.142,26
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.144,2
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.145,9
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.146,3
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.147,4
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.148,7
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.149,14
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.15,24
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.151,4
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.154,3
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.155,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.156,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.157,4
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.158,6
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.159,3
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.161,2
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.162,5
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.163,2
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.164,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.165,2
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.166,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.168,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.169,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.171,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.173,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.176,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.177,2
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.178,2
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.179,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.181,3
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.186,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.187,2
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.189,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.192,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.193,2
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.195,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.196,2
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.197,3
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.198,2
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.203,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.208,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.209,2
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.211,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.213,1
1,private,loc2,Full,10,7.0.0.10,7.0.0.9,0.224,1
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.008,142
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.009,267
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.01,285
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.011,273
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.012,305
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.013,402
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.014,432
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.015,9797
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.016,9296
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.017,8654
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.018,6744
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.019,5540
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.02,4497
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.021,4047
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.022,6656
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.023,6698
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.024,5641
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.025,4892
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.026,4164
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.027,3865
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.028,3332
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.029,4818
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.03,4363
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.031,3509
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.032,3081
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.033,2606
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.034,2253
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.035,2204
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.036,3208
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.037,3777
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.038,3346
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.039,2551
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.04,2184
1,private,loc1,Light,1,7.0.0.2,7.0.0.5,0.041,1968
